finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,title,date,birthYear,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,associated_companies,number_of_companies
3500,Healthcare,Maurizio Billi,65.36344969199179,Brazil,Sao Paulo,Healthcare and Pharmaceuticals,Healthcare,Brazil,False,U,M,1957-11-22 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1957.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,Generic drugs,1
3500,Finance & Investments,Fashu Chen,62.43668720054757,China,Fuzhou,Finance and Investments,Financials & Investments,China,True,D,M,1960-10-26 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1960.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Investments,1
3500,Manufacturing,Giuseppe Crippa & family,87.9151266255989,Italy,Cernusco Lombardone,Technology,Industrials & Manufacturing,Italy,True,U,M,1935-05-05 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1935.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Microchip testing,1
3500,Finance & Investments,Daniel D'Aniello,76.55304585900069,United States,Vienna,Finance and Investments,Financials & Investments,United States,True,D,M,1946-09-14 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1946.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Private equity,1
3500,Fashion & Retail,Claudio Del Vecchio,66.09993155373031,United States,Muttontown,Technology,Consumer Discretionary,Italy,False,N,M,1957-02-26 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1957.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Eyeglasses,1
3500,Fashion & Retail,Clemente Del Vecchio,18.910335386721425,Italy,Milan,Healthcare and Pharmaceuticals,Consumer Discretionary,Italy,False,N,M,2004-05-06 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,2004.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Eyeglases,1
3500,Fashion & Retail,Leonardo Maria Del Vecchio,27.912388774811774,Italy,Milan,Technology,Consumer Discretionary,Italy,False,N,M,1995-05-06 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1995.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Eyeglasses,1
3500,Fashion & Retail,Luca Del Vecchio,21.590691307323752,Italy,Milan,Technology,Consumer Discretionary,Italy,False,N,M,2001-08-31 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,2001.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Eyeglasses,1
3500,Fashion & Retail,Marisa Del Vecchio,64.7337440109514,Italy,Rome,Technology,Consumer Discretionary,Italy,False,N,F,1958-07-10 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1958.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Eyeglasses,1
3500,Fashion & Retail,Paola Del Vecchio,61.889117043121146,Luxembourg,Luxembourg,Technology,Consumer Discretionary,Italy,False,N,F,1961-05-14 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1961.0,115.09,1.7,71104919108.0,19.2,102.3,82.1,26.5,20.4,645397.0,Eyeglasses,1
3500,Finance & Investments,Walter P.J. Droege,70.35455167693361,Germany,Dusseldorf,Finance and Investments,Financials & Investments,Germany,True,D,M,1952-11-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1952.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Investing,1
3500,Fashion & Retail,Fan Daidi,57.2539356605065,China,Xian,Retail and Consumer Goods,Consumer Discretionary,China,True,N,F,1966-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1966.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Skincare,1
3500,Technology,Peter Gassner,58.09993155373032,United States,Pleasanton,Technology,Technology & Telecommunications,United States,True,U,M,1965-02-26 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Software,1
3500,Energy,Mikhail Gutseriev,65.07049965776865,Russia,Moscow,Finance and Investments,Energy & Natural Resources,Russia,True,U,M,1958-03-09 00:00:00,Founder & Entrepreneur & Oil & coal,2023-04-04 05:01:00,1958.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Oil, coal, real estate",3
3500,Manufacturing,Patrick Lee,81.2539356605065,Hong Kong,Hong Kong,Other,Industrials & Manufacturing,Hong Kong,True,D,M,1942-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1942.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Paper,1
3500,Food & Beverage,Leng Youbin,54.25325119780972,China,Beijing,Healthcare and Pharmaceuticals,Consumer Staples,China,True,D,M,1969-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1969.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Infant formula,1
3500,Finance & Investments,Daniel Loeb,61.29226557152635,United States,New York,Finance and Investments,Financials & Investments,United States,True,D,M,1961-12-18 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1961.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Hedge funds, Third Point",2
3500,Food & Beverage,Margarita Louis-Dreyfus & family,60.84052019164955,Switzerland,Davos,Finance and Investments,Consumer Staples,Switzerland,False,D,F,1962-06-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1962.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,"Commodities, Louis Dreyfus SAS",2
3500,Healthcare,Prasert Prasarttong-Osoth,90.02327173169063,Thailand,Bangkok,Healthcare and Pharmaceuticals,Healthcare,Thailand,True,U,M,1933-03-26 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1933.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,Hospitals,1
3500,Finance & Investments,Ira Rennert,88.84325804243669,United States,New York,Finance and Investments,Financials & Investments,United States,True,D,M,1934-05-31 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1934.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Investments,1
3500,Fashion & Retail,Dirk Rossmann & family,76.57221081451061,Germany,Lower-Saxony,Retail and Consumer Goods,Consumer Discretionary,Germany,True,U,M,1946-09-07 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1946.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Drugstores,1
3500,Construction & Engineering,Arkady Rotenberg,71.30184804928132,Russia,Moscow,Finance and Investments,Real Estate & Construction,Russia,True,U,M,1951-12-15 00:00:00,Founder & Entrepreneur & Construction & pipes,2023-04-04 05:01:00,1951.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Construction, banking, pipes",3
3500,Fashion & Retail,Remo Ruffini,61.60164271047228,Italy,Como,Other,Consumer Discretionary,Italy,True,U,M,1961-08-27 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1961.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Winter jackets,1
3500,Healthcare,Karin Sartorius-Herbst,65.7180013689254,Germany,Northeim,Healthcare and Pharmaceuticals,Healthcare,Germany,False,U,F,,Principal Shareholder & Investor,2023-04-04 05:01:00,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Biopharmaceuticals,1
3500,Manufacturing,Vivek Chaand Sehgal,66.51334702258727,India,Delhi,Finance and Investments,Consumer Discretionary,Australia,True,U,M,1956-09-28 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1956.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Auto parts,1
3500,Finance & Investments,Scott Shleifer,45.804243668720055,United States,New York,Finance and Investments,Financials & Investments,United States,True,D,M,1977-06-14 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1977.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Private equity, Tiger Global Management",2
3500,Technology,Thomas Siebel,70.36276522929501,United States,Woodside,Technology,Technology & Telecommunications,United States,True,E,M,1952-11-22 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1952.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Business software,1
3500,Manufacturing,Wim van der Leegte & family,75.61396303901438,Netherlands,Eindhoven,Manufacturing and Industrial,Industrials & Manufacturing,Netherlands,False,U,M,1947-08-23 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1947.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,Manufacturing,1
3500,Diversified,Xiao Yongming & family,58.757015742642025,China,Beijing,Real Estate and Construction,Other,China,True,D,M,1964-07-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1964.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Fertilizer,1
3500,Technology,Michael Xie,54.116358658453116,United States,Los Altos Hills,Technology,Technology & Telecommunications,United States,True,U,M,1969-02-20 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1969.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Cybersecurity,1
3500,Logistics,Yang Shaopeng,65.2539356605065,China,Qingdao,Finance and Investments,,China,True,D,M,1958-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1958.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Shipping,1
3500,Fashion & Retail,Nicoletta Zampillo,65.01848049281314,Monaco,Monaco,Technology,Consumer Discretionary,Italy,False,N,F,1958-03-28 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1958.0,117.24,2.9,7184844193.0,66.3,101.8,78.5,9.6,41.8,38964.0,Eyeglasses,1
3500,Manufacturing,Barry Zekelman,56.24914442162902,Canada,Windsor,Manufacturing and Industrial,Industrials & Manufacturing,Canada,False,U,M,1967-01-03 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1967.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,Steel,1
3400,Finance & Investments,William Ackman,56.89801505817933,United States,New York,Finance and Investments,Financials & Investments,United States,True,U,M,1966-05-11 00:00:00,Founder & CEO,2023-04-04 05:01:00,1966.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Hedge funds, Pershing Square Capital Management, L.P.",2
3400,Energy,Somphote Ahunai,55.841204654346335,Thailand,Bangkok,Finance and Investments,Energy & Natural Resources,Thailand,True,D,M,1967-06-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1967.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,Renewable energy,1
3400,Metals & Mining,Igor Altushkin,52.563997262149215,Russia,Yekaterinburg,Mining and Materials,Industrials & Manufacturing,Russia,True,U,M,1970-09-10 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1970.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,Metals,1
3400,Diversified,Ramon Ang,69.21834360027378,Philippines,Manila,Technology,Consumer Staples,Philippines,True,U,M,1954-01-14 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1954.0,129.61,2.5,376795508680.0,35.5,107.5,71.1,14.0,43.1,108116615.0,Diversified,10
3400,Food & Beverage,Acharya Balkrishna,50.691307323750856,India,Haridwar,Retail and Consumer Goods,Consumer Staples,India,True,U,M,1972-07-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1972.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Consumer goods,1
3400,Manufacturing,Markus Blocher,52.25462012320329,Switzerland,Wilen bei Wollerau,Manufacturing and Industrial,Industrials & Manufacturing,Switzerland,False,U,M,1971-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1971.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Chemicals,1
3400,Diversified,Richard Branson,72.71184120465435,British Virgin Islands,Necker Island,Other,Other,United Kingdom,True,D,M,1950-07-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1950.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Virgin,1
3400,Finance & Investments,Cho Jung-ho,64.49555099247091,South Korea,Seoul,Finance and Investments,Financials & Investments,South Korea,False,U,M,1958-10-05 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1958.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,"Finance, Meritz Financial Group",2
3400,Food & Beverage,Alessandra Garavoglia,63.15674195756331,Italy,Milan,Food and Agriculture,Consumer Staples,Italy,False,U,F,1960-02-06 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1960.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,Spirits,1
3400,Fashion & Retail,Laurence Graff & family,84.80766598220397,Switzerland,Gstaad,Retail and Consumer Goods,Consumer Discretionary,United Kingdom,True,E,M,1938-06-13 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1938.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Diamond jewelry,1
3400,Media & Entertainment,"Amos Hostetter, Jr.",86.22313483915127,United States,Boston,Media and Entertainment,"Media, Entertainment & Leisure",United States,True,D,M,1937-01-12 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1937.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Cable television, Pilot House Associates",2
3400,Sports,Robert Johnson,75.97809719370294,United States,Palm Beach,Energy and Utilities,Consumer Discretionary,United States,False,N,M,1947-04-12 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1947.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Johnson & Johnson, sports",2
3400,Finance & Investments,Steven Klinsky,66.84462696783025,United States,New York,Finance and Investments,Financials & Investments,United States,True,E,M,1956-05-30 00:00:00,Founder & CEO,2023-04-04 05:01:00,1956.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Investments, New Mountain Capital",2
3400,Fashion & Retail,William Lauder,62.978781656399725,United States,New York,Other,Consumer Discretionary,United States,False,D,M,1960-04-11 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1960.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Estee Lauder,1
3400,Food & Beverage,John Middleton,68.09034907597535,United States,Bryn Mawr,Finance and Investments,Consumer Staples,United States,False,E,M,1955-03-02 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1955.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Tobacco,1
3400,Fashion & Retail,Hiroshi Mikitani,58.064339493497606,Japan,Tokyo,Technology,Consumer Discretionary,Japan,True,D,M,1965-03-11 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,Online retail,1
3400,Technology,Bob Parsons,72.3504449007529,United States,Scottsdale,Technology,Technology & Telecommunications,United States,True,E,M,1950-11-27 00:00:00,Founder & Entrepreneur & Web,2023-04-04 05:01:00,1950.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Web hosting,1
3400,Finance & Investments,J. Joe Ricketts & family,81.71663244353182,United States,Little Jackson Hole,Finance and Investments,Financials & Investments,United States,True,D,M,1941-07-16 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1941.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,TD Ameritrade,1
3400,Real Estate,Herb Simon,88.44626967830253,United States,Indianapolis,Finance and Investments,Real Estate & Construction,United States,True,D,M,1934-10-23 00:00:00,Chairman Emeritus & Inc.,2023-04-04 05:01:00,1934.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Real estate, Simon Property Group",2
3400,Healthcare,Leena Tewari,65.58247775496235,India,Mumbai,Healthcare and Pharmaceuticals,Healthcare,India,False,D,F,1957-09-03 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1957.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
3400,Media & Entertainment,Stefan von Holtzbrinck,59.88774811772758,Germany,Stuttgart,Media and Entertainment,"Media, Entertainment & Leisure",Germany,False,U,M,1963-05-15 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1963.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Publishing,1
3400,Food & Beverage,Hans Peter Wild,81.79876796714579,Switzerland,Zug,Manufacturing and Industrial,Consumer Staples,Switzerland,False,D,M,1941-06-16 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1941.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Flavorings,1
3400,Healthcare,Wu Guanjiang & family,54.28336755646817,China,Chongqing,Healthcare and Pharmaceuticals,Healthcare,China,True,D,M,1968-12-21 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1968.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Pharmaceuticals,1
3400,Technology,Yi Zheng,52.46817248459959,China,Hangzhou,Technology,Technology & Telecommunications,China,True,U,M,1970-10-15 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1970.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Software,1
3400,Technology,Eric Yuan & family,53.1170431211499,United States,Santa Clara,Technology,Technology & Telecommunications,United States,True,D,M,1970-02-20 00:00:00,Founder and CEO,2023-04-04 05:01:00,1970.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Zoom Video Communications,1
3400,Media & Entertainment,Charles Zegar,75.09377138945928,United States,New York,Technology,"Media, Entertainment & Leisure",United States,True,U,M,1948-02-29 00:00:00,Founder & Entrepreneur & LP,2023-04-04 05:01:00,1948.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Bloomberg LP,1
3300,Real Estate,Mohed Altrad,75.06913073237509,France,Montpellier,Manufacturing and Industrial,Real Estate & Construction,France,True,D,M,1948-03-09 00:00:00,Founder & Entrepreneur & Scaffolding,2023-04-04 05:01:00,1948.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,"Scaffolding, cement mixers",2
3300,Finance & Investments,John Arnold,49.07049965776865,United States,Houston,Finance and Investments,Financials & Investments,United States,True,E,M,1974-03-09 00:00:00,Founder,2023-04-04 05:01:00,1974.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Centaurus Advisors, Hedge funds",2
3300,Manufacturing,Bill Austin,81.10335386721424,United States,Brownsville,Healthcare and Pharmaceuticals,Industrials & Manufacturing,United States,True,U,M,1942-02-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1942.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Hearing aids,1
3300,Manufacturing,Chen Shibin,56.421629021218344,China,Lianyungang,Finance and Investments,Industrials & Manufacturing,China,True,U,M,1966-11-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1966.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Quartz products,1
3300,Food & Beverage,Bennett Dorrance,77.14715947980835,United States,Paradise Valley,Food and Agriculture,Consumer Staples,United States,False,U,M,1946-02-09 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1946.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Campbell Soup,1
3300,Food & Beverage,Walter Faria,68.0082135523614,Brazil,Rio de Janeiro,Food and Agriculture,Consumer Staples,Brazil,True,E,M,1955-04-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,Beer,1
3300,Manufacturing,Walter Frey,79.67967145790554,Switzerland,Küsnacht,Other,Consumer Discretionary,Switzerland,False,U,M,1943-07-30 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1943.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Car dealerships,1
3300,Technology,Fu Liquan & family,55.67419575633128,China,Hangzhou,Other,Technology & Telecommunications,China,True,D,M,1967-08-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1967.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Surveillance equipment,1
